SampleID,Genotype,Location,Year,Trial,Plot,Sample,2,Seed Size,ConvZeta,gramtissue,ug_gramdryZeta,ug_gramfreshZeta,ConvAlpha,ug_gramdryAlpha,ug_gramfreshAlpha,ConvBeta,ug_gramdryBeta,ug_gramfreshBeta,ConvPhyto,ug_gramdryPhyto,ug_gramfreshPhyto,avg.ug.fresh450,avg.ug.dry450,Group.Beta,Group.Alpha
20242_5,L1408,El Centro,2022,CA_22,20242,5,76,Large,0.036164534,0.001054552,34.29373129,4.682232897,0.346391473,328.4725297,44.84740582,0.690573606,654.8500101,89.40876786,0.055047821,52.20017929,7.127057556,161.3311899,1181.626074,B,B
20242_6,L1408,El Centro,2022,CA_22,20242,6,76,Large,0.044788466,0.001004332,44.59528514,6.510911631,0.358834806,357.2870878,52.16391482,0.672460213,669.559772,97.75572671,0.057820948,57.57155587,8.405447157,170.4727426,1167.621524,B,B
20242_7,L1408,El Centro,2022,CA_22,20242,7,76,Large,0.045975388,0.001020076,45.07056902,6.167053725,0.479267998,469.8357613,64.28812515,0.90749935,889.6393037,121.7302888,0.065476294,64.18768786,8.782869356,213.4474624,1559.934292,B,B
20242_8,L1408,El Centro,2022,CA_22,20242,8,76,Large,0.045280878,0.001000145,45.2743054,5.989558173,0.73044717,730.3411426,96.62038372,1.133886286,1133.721699,149.9855604,0.065648117,65.6385884,8.683648268,263.3031778,1990.275099,B,B
20242_9,L1408,El Centro,2022,CA_22,20242,9,76,Large,0.0459395,0.000989179,46.44204905,6.558946763,0.429361334,434.0582794,61.30145427,0.754711606,762.9676803,107.7528769,0.055828042,56.43876565,7.970769309,192.4411344,1362.621306,B,B
20242_10,L1408,El Centro,2022,CA_22,20242,10,76,Large,0.045869227,0.001025839,44.71386124,5.638536231,0.449800653,438.470964,55.29234891,0.793797029,773.8026752,97.5785651,0.04924283,48.00248924,6.053240925,174.4574571,1383.455955,B,B
20259_1,L1408,El Centro,2022,CA_22,20259,1,NA,Neg,0.033279131,0.000979181,33.98670536,4.607046786,0.313109737,319.7670178,43.34581997,0.488420029,498.8047246,67.61516538,0.036186286,36.95567217,5.009503244,139.657769,1030.271162,B,B
20259_2,L1408,El Centro,2022,CA_22,20259,2,NA,Neg,0.066954437,0.00097751,68.49487076,9.529592675,0.454389951,464.8441912,64.67310252,0.762205455,779.7416669,108.4843346,0.069752622,71.35743468,9.927857068,194.7554449,1399.823632,B,B
20259_3,L1408,El Centro,2022,CA_22,20259,3,NA,Neg,0.040101026,0.001062418,37.74504188,4.995238348,0.409854811,385.7753451,51.05411735,0.706795342,665.27026,88.04291501,0.034654415,32.61842602,4.316773923,163.2451582,1233.51378,B,B
20259_4,L1408,El Centro,2022,CA_22,20259,4,NA,Neg,0.053818898,0.001034443,52.02694108,6.295316483,0.350828496,339.1472912,41.03719128,0.990686947,957.700981,115.8828608,0.056312735,54.43774303,6.587026143,181.4227276,1499.347901,B,B
20259_5,L1408,El Centro,2022,CA_22,20259,5,NA,Neg,0.065372743,0.001022764,63.91771795,8.044114295,0.460811761,450.555307,56.70287523,0.723944862,707.8317592,89.08139645,0.076601584,74.89663438,9.425822864,165.5419894,1315.379892,B,B
20259_6,L1408,El Centro,2022,CA_22,20259,6,NA,Neg,0.053696898,0.001051834,51.0507401,6.665543081,0.425848887,404.8632561,52.86178947,1.006844425,957.2276107,124.982358,0.066561165,63.2810627,8.262419875,197.8280699,1515.145767,B,B
20259_7,L1408,El Centro,2022,CA_22,20259,7,NA,Neg,0.066569389,0.001067791,62.34309444,8.161371439,0.441585428,413.5504705,54.13813717,0.75170741,703.9837213,92.15892614,0.072808044,68.18567612,8.926227268,165.7143181,1265.858742,B,B
20259_8,L1408,El Centro,2022,CA_22,20259,8,NA,Neg,0.057082132,0.001044007,54.67601489,7.73455154,0.506640285,485.284464,68.64907229,0.680740398,652.0459364,92.23940171,0.059065913,56.57617589,8.003351182,185.1775392,1309.031279,B,B
20259_9,L1408,El Centro,2022,CA_22,20259,9,NA,Neg,0.049488036,0.001031005,47.9997796,5.627481324,0.359595379,348.781249,40.89102036,0.744104993,721.7274867,84.61513753,0.053852679,52.23316426,6.123802209,143.5713763,1224.596586,B,B
20259_10,L1408,El Centro,2022,CA_22,20259,10,NA,Neg,0.043536383,0.001010524,43.08298663,5.320218624,0.438951845,434.3805119,53.64064728,0.783243447,775.0865929,95.71365519,0.059922622,59.29857578,7.322644319,169.9457133,1376.215793,B,B
20271_1,L1408,El Centro,2022,CA_22,20271,1,53,Small,0.071542733,0.000942675,75.89328326,9.945892551,0.539733156,572.5546072,75.03386806,1.132571249,1201.443491,157.4504008,0.083875992,88.97653457,11.66046604,251.5582071,1919.54399,B,B
20271_2,L1408,El Centro,2022,CA_22,20271,2,53,Small,0.050545539,0.000989125,51.10127943,5.821111762,0.396354876,400.7127349,45.64648166,0.678309212,685.7671142,78.11794654,0.048639244,49.17402447,5.601571927,141.8161238,1244.948674,B,B
20271_3,L1408,El Centro,2022,CA_22,20271,3,53,Small,0.0707576,0.00099867,70.85183534,9.277293088,0.263918735,264.2702239,34.60337068,0.660679611,661.5595087,86.6241704,0.062786071,62.86969042,8.232116241,143.9396626,1099.285015,B,B
20271_4,L1408,El Centro,2022,CA_22,20271,4,53,Small,0.058139836,0.000963592,60.33658411,7.168366694,0.542403931,562.8980527,66.87583847,1.01537643,1053.741285,125.1911099,0.051707999,53.66172716,6.375351594,212.321642,1787.124342,B,B
20271_5,L1408,El Centro,2022,CA_22,20271,5,53,Small,0.064789707,0.001015495,63.80111926,8.898383952,0.54573022,537.4032428,74.95198277,0.774949429,763.1249306,106.4335346,0.072543092,71.43619961,9.963253616,99.82657816,715.7532708,B,B
20271_6,L1408,El Centro,2022,CA_22,20271,6,53,Small,0.065756888,0.000991494,66.32102222,8.94868933,0.357376015,360.4419734,48.63440178,0.803476459,810.3695493,109.3430876,0.065140468,65.69931313,8.86480218,181.8589242,1347.802936,B,B
20271_7,L1408,El Centro,2022,CA_22,20271,7,53,Small,0.085660089,0.000993183,86.24805039,12.44391959,0.533248992,536.9091569,77.46556987,0.786809928,792.2105076,114.3005993,0.077428118,77.95957675,11.24805372,214.7631757,1488.510519,B,B
20271_8,L1408,El Centro,2022,CA_22,20271,8,53,Small,0.061017721,0.001018587,59.90427491,8.064933509,0.43987592,431.8491019,58.13999582,0.765929823,751.9532024,101.235723,0.062315814,61.17868018,8.236507137,180.2039791,1338.509325,B,B
20271_9,L1408,El Centro,2022,CA_22,20271,9,53,Small,0.096628292,0.001022546,94.49778965,13.62931439,0.504844965,493.7139277,71.20782786,0.879604577,860.210679,124.0672594,0.081776022,79.97298966,11.53441814,217.7273778,1509.595814,B,B
20271_10,L1408,El Centro,2022,CA_22,20271,10,53,Small,0.052641299,0.000928651,56.68575179,7.844171053,0.496073571,534.1871102,73.9207814,0.639798704,688.9547054,95.33751227,0.051771054,55.74864549,7.714494338,201.1509536,1453.613512,B,B
20289_1,L1408,El Centro,2022,CA_22,20289,1,26,Neg,0.082905006,0.001024406,80.92984642,11.50263227,0.493391769,481.6370216,68.4555055,0.921873337,899.9102869,127.905063,0.078819043,76.94122872,10.93572643,216.4508919,1522.898153,B,B
20289_2,L1408,El Centro,2022,CA_22,20289,2,26,Neg,0.073082925,0.001010646,72.31308159,9.850444705,0.523134993,517.6243785,70.51048312,1.009447032,998.8136903,136.0578032,0.067067011,66.36053819,9.039592805,227.214791,1668.006086,B,B
20289_3,L1408,El Centro,2022,CA_22,20289,3,26,Neg,0.053805665,0.000995896,54.0273764,7.412061905,0.601623321,604.1023628,82.87731903,0.700579038,703.4658351,96.50907864,0.056702093,56.93573939,7.811062707,202.7918526,1478.173266,B,B
20289_4,L1408,El Centro,2022,CA_22,20289,4,26,Neg,0.068620238,0.000990179,69.30084851,9.656800264,0.496429948,501.3537952,69.86167654,0.745896103,753.294283,104.9685911,0.061870317,62.48397851,8.706896282,195.6440117,1404.015372,B,B
20289_5,L1408,El Centro,2022,CA_22,20289,5,26,Neg,0.057932225,0.000938894,61.70262529,8.357792982,0.423796033,451.3779323,61.140402,0.752952575,801.956956,108.6273102,0.050567892,53.85899981,7.295351998,204.4049035,1509.049003,B,B
20289_6,L1408,El Centro,2022,CA_22,20289,6,26,Neg,0.049152109,0.000965294,50.91930243,7.133732536,0.4124093,427.2368859,59.85536973,0.779403394,807.4257265,113.1193654,0.055210221,57.19522507,8.01298169,195.5291688,1395.652112,B,B
20289_7,L1408,El Centro,2022,CA_22,20289,7,26,Neg,0.057556399,0.001054742,54.56915606,7.244838168,0.580052517,549.9471231,73.01336864,0.943822172,894.8367144,118.8024087,0.067830089,64.30962945,8.538025721,210.7082555,1587.084681,B,B
20289_8,L1408,El Centro,2022,CA_22,20289,8,26,Neg,0.041113919,0.001021074,40.26534803,5.240709891,0.412289706,403.7802466,52.55375243,0.878809319,860.6711214,112.0200838,0.042803276,41.91983749,5.456048879,183.1213409,1406.955293,B,B
20289_9,L1408,El Centro,2022,CA_22,20289,9,26,Neg,0.063591357,0.001028584,61.8241912,8.621183161,0.54750559,532.2907365,74.22621865,1.117730012,1086.668961,151.532466,0.059471411,57.81873613,8.062635429,251.8642215,1806.16761,B,B
20289_10,L1408,El Centro,2022,CA_22,20289,10,26,Neg,0.043759132,0.001004905,43.54554348,5.505964518,0.377064686,375.2242347,47.44392094,0.708158698,704.702178,89.10361147,0.043139905,42.92933933,5.42805073,158.5378962,1253.843687,B,B
20292_1,L1408,El Centro,2022,CA_22,20292,1,60,Neg,0.045993332,0.001030213,44.64446864,6.087882087,0.459639475,446.1594582,60.83992611,0.667998429,648.4077918,88.41924434,0.050760566,49.27189228,6.718894402,178.032394,1305.57089,B,B
20292_2,L1408,El Centro,2022,CA_22,20292,2,60,Neg,0.036587075,0.000997001,36.69713027,4.731364907,0.485791257,487.2525408,62.82152188,0.624379344,626.2575069,80.74344695,0.040017217,40.1375911,5.174943887,169.6829297,1316.084618,B,B
20292_3,L1408,El Centro,2022,CA_22,20292,3,60,Neg,0.047011138,0.001013648,46.37814642,6.488664301,0.417545445,411.9233156,57.63128368,0.709595235,700.0407393,97.94115776,0.061037266,60.21541691,8.424606335,181.1957709,1295.108454,B,B
20292_4,L1408,El Centro,2022,CA_22,20292,4,60,Neg,0.032812081,0.001008257,32.54337871,3.98710269,0.384896066,381.7441051,46.76997314,0.632700329,627.5190688,76.88147532,0.043773565,43.41509797,5.319068295,144.2008212,1176.990486,B,B
20292_5,L1408,El Centro,2022,CA_22,20292,5,60,Neg,0.06127305,0.000967334,63.34220382,8.296099221,0.49986681,516.7470128,67.67974954,1.077231309,1113.608766,145.8523426,0.073985744,76.48419796,10.01734163,238.0253049,1817.365846,B,B
20292_6,L1408,El Centro,2022,CA_22,20292,6,60,Neg,0.0351758,0.000993874,35.3926,4.228356518,0.445736748,448.4839682,53.58041257,0.791887328,796.7679859,95.18992971,0.06112829,61.50504367,7.348012078,169.2480357,1416.65633,B,B
20292_7,L1408,El Centro,2022,CA_22,20292,7,60,Neg,0.010053852,0.000366093,27.46259546,3.607855904,0.129817595,354.603206,46.58544644,0.227394216,621.1385926,81.60111965,0.013891499,37.94531966,4.985007544,166.9191875,1270.570179,B,B
20292_8,L1408,El Centro,2022,CA_22,20292,8,60,Neg,0.028106897,0.001015202,27.6860086,3.53326205,0.354789949,349.4771248,44.59993784,0.638894178,629.3270179,80.31411466,0.047703239,46.98890435,5.996679222,143.9528525,1127.988769,B,B
20292_9,L1408,El Centro,2022,CA_22,20292,9,60,Neg,0.056933867,0.000930745,61.17023023,7.537150157,0.456613926,490.5898817,60.4485154,1.069608543,1149.196505,141.5993791,0.069688565,74.87398578,9.225671892,222.9391831,1809.336536,B,B
20292_10,L1408,El Centro,2022,CA_22,20292,10,60,Neg,0.043211183,0.001007661,42.88265038,5.749222537,0.453242025,449.7960508,60.30358594,0.889681685,882.9174837,118.371627,0.055352772,54.9319275,7.364653835,101.3104954,755.6608785,B,B
20296_1,L1408,El Centro,2022,CA_22,20296,1,68,Small,0.071836656,0.001023574,70.18217811,8.956421281,0.46536066,454.642885,58.02004612,1.076159871,1051.37471,134.1730205,0.05742377,56.10123671,7.159457341,222.0769115,1740.186272,B,B
20296_2,L1408,El Centro,2022,CA_22,20296,2,68,Small,0.077042974,0.001045979,73.65634811,9.365002192,0.550995983,526.7755107,66.9766278,1.205030835,1152.060547,146.4782035,0.077181611,73.78889147,9.381854356,242.1200699,1904.290014,B,B
20296_3,L1408,El Centro,2022,CA_22,20296,3,68,Small,0.030193634,0.000983835,30.68972481,3.960357579,0.426550314,433.5586618,55.94860635,0.761470445,773.9816305,99.87851098,0.045442474,46.18910702,5.960476387,184.240289,1427.720517,B,B
20296_4,L1408,El Centro,2022,CA_22,20296,4,68,Small,0.053240574,0.001004517,53.00119348,6.768925228,0.46597427,463.8791526,59.24325647,0.84620475,842.4000366,107.5851785,0.078623361,78.2698538,9.996053923,97.17449474,760.8836002,B,B
20296_5,L1408,El Centro,2022,CA_22,20296,5,68,Small,0.048888259,0.000983835,49.69150779,6.439456781,0.381940189,388.2155797,50.30834358,0.747020371,759.2941372,98.39592313,0.056443356,57.37073759,7.434598016,174.3097395,1345.100072,B,B
20296_6,L1408,El Centro,2022,CA_22,20296,6,68,Small,0.057885209,0.000988487,58.55940353,7.842481807,0.486480354,492.1464369,65.90998618,1.148056672,1161.428198,155.5425595,0.052573128,53.18545271,7.122783364,245.736363,1834.900634,B,B
20296_7,L1408,El Centro,2022,CA_22,20296,7,68,Small,0.050596164,0.001032546,49.00136709,6.269675449,0.513965118,497.7648792,63.68851376,1.190743863,1153.211481,147.5522448,0.060903437,58.98375343,7.546911703,231.4800447,1809.158821,B,B
20296_8,L1408,El Centro,2022,CA_22,20296,8,68,Small,0.035948302,0.000979181,36.71262807,4.918479281,0.276644665,282.5266318,37.85077391,0.530512856,541.7925217,72.58525016,0.040549428,41.41158198,5.548009464,133.8187994,998.853412,B,B
20296_9,L1408,El Centro,2022,CA_22,20296,9,68,Small,0.068510568,0.001006702,68.05449723,8.948342196,0.35938456,356.9921592,46.94014551,0.625390834,621.2276463,81.68391196,0.060578537,60.17526924,7.912319139,151.9263135,1155.439595,B,B
20296_10,L1408,El Centro,2022,CA_22,20296,10,68,Small,0.045012718,0.001021309,44.07355154,6.097631145,0.487694142,477.5186639,66.06530619,0.921258724,902.037152,124.7979716,0.068443499,67.01546224,9.27167327,216.3305833,1563.632972,B,B
20309_1,L1408,El Centro,2022,CA_22,20309,1,36,Small,0.034184159,0.000969852,35.24676356,4.882196409,0.319438718,329.368379,45.62237649,0.537567223,554.2773461,76.77558434,0.046056385,47.48803457,6.577792921,149.6913888,1080.689212,B,B
20309_2,L1408,El Centro,2022,CA_22,20309,2,36,Small,0.065178765,0.000981526,66.4055532,9.125293252,0.444836532,453.2091995,62.27893076,0.562912821,573.5079084,78.81009335,0.05746838,58.55004392,8.045807842,172.2539128,1253.506715,B,B
20309_3,L1408,El Centro,2022,CA_22,20309,3,36,Small,0.056663902,0.000999553,56.68922117,7.222452997,0.601092615,601.3611992,76.61602868,0.785560452,785.9114611,100.1285336,0.069636436,69.66755163,8.875948666,201.2093946,1579.297765,B,B
20309_4,L1408,El Centro,2022,CA_22,20309,4,36,Small,0.050587142,0.000972281,52.02933498,7.451437422,0.434899268,447.2978492,64.06024474,0.89897747,924.6064981,132.4185186,0.059512813,61.20946914,8.766180254,222.7507522,1555.347357,B,B
20309_5,L1408,El Centro,2022,CA_22,20309,5,36,Small,0.045849077,0.000985557,46.52096562,6.55479237,0.344004296,349.0454569,49.18041719,0.663594587,673.319138,94.87049741,0.049863558,50.59427616,7.128720802,175.2764029,1243.979528,B,B
20309_6,L1408,El Centro,2022,CA_22,20309,6,36,Small,0.075753499,0.000943078,80.32580305,11.36627217,0.490722197,520.3410385,73.62936492,0.814380002,863.5340702,122.1919097,0.061263222,64.96092693,9.192109483,220.5560946,1558.67686,B,B
20309_7,L1408,El Centro,2022,CA_22,20309,7,36,Small,0.09116434,0.000984971,92.55532002,13.3374085,0.582700736,591.5915513,85.24953704,0.79742887,809.5959949,116.6644175,0.091681909,93.0807868,13.41312932,228.6615911,1586.803519,B,B
20309_8,L1408,El Centro,2022,CA_22,20309,8,36,Small,0.055460339,0.000985557,56.27307467,8.829599964,0.379500082,385.0614109,60.41856145,0.586118651,594.707842,93.31340736,0.052304367,53.07085361,8.327151303,184.1682709,1173.746818,B,B
20309_9,L1408,El Centro,2022,CA_22,20309,9,36,Small,0.046887734,0.00098554,47.57565994,6.570971639,0.367655722,373.0498815,51.52424989,0.612265621,621.2486399,85.80453112,0.044337654,44.98816548,6.213596614,166.849395,1208.035967,B,B
20309_10,L1408,El Centro,2022,CA_22,20309,10,36,Small,0.067174478,0.001003115,66.96589798,9.129596107,0.52391381,522.2870289,71.20444539,0.955915745,952.9475737,129.9172672,0.060083919,59.8973552,8.165927395,222.6230862,1632.94791,B,B
30019_1,L1408,El Centro,2023,CA_23,30019,1,62,Large,0.017536273,0.00050605,34.65325846,4.486895893,0.166397112,328.8157146,42.57498271,0.291124476,575.2882455,74.48818902,0.017692236,34.96145548,4.526801173,3216.383968,24840.82261,A,B
30019_3,L1408,El Centro,2023,CA_23,30019,3,62,Large,0.007709681,0.000470129,16.39907025,2.112763652,0.121784904,259.045645,33.3739788,0.204957756,435.960553,56.16669701,0.008892612,18.91525415,2.436934584,2492.460519,19346.24117,A,B
30019_4,L1408,El Centro,2023,CA_23,30019,4,62,Large,0.016955543,0.000478136,35.46175252,4.86505637,0.151639236,317.1466096,43.50986694,0.259705872,543.1630954,74.51744174,0.016824996,35.18871882,4.827598427,3186.136278,23223.98089,A,B
30019_5,L1408,El Centro,2023,CA_23,30019,5,62,Large,0.022072441,0.000481896,45.80332427,5.83286301,0.172763928,358.5087093,45.65459435,0.292181148,606.3157249,77.21178803,0.02585142,53.64522169,6.83149606,3384.745342,26579.15816,A,B
30019_6,L1408,El Centro,2023,CA_23,30019,6,62,Large,0.028289547,0.000511076,55.35295743,7.516010854,0.214927344,420.5392276,57.10223167,0.376029,735.760012,99.90397068,0.026602344,52.05167937,7.067752208,4211.454569,31015.98308,A,B
30019_7,L1408,El Centro,2023,CA_23,30019,7,62,Large,0.021228864,0.000487615,43.53610301,5.092902616,0.169812936,348.2519614,40.73890869,0.3132594,642.4316253,75.15237881,0.021934476,44.98317071,5.262182234,3210.766762,27446.87716,A,B
30019_8,L1408,El Centro,2023,CA_23,30019,8,62,Large,0.010999781,0.000497129,22.12660102,2.27828985,0.077908068,156.7159197,16.13642732,0.24419178,491.2038042,50.57734085,0.025002756,50.29427634,5.178605572,1906.183906,18512.73259,A,B
30019_9,L1408,El Centro,2023,CA_23,30019,9,62,Large,0.039543653,0.000525885,75.19451208,11.13923665,0.277710768,528.082862,78.22964482,0.46029762,875.2821733,129.6633889,0.041498244,78.91127744,11.6898344,5285.442824,35678.9524,A,B
30019_10,L1408,El Centro,2023,CA_23,30019,10,62,Large,0.010449025,0.000524982,19.90356771,2.663674489,0.164196828,312.7662893,41.85719857,0.283633596,540.2724793,72.30412362,0.014737032,28.07147294,3.756777048,3133.216177,23412.08755,A,B
30037_1,L1408,El Centro,2023,CA_23,30037,1,56,Neg,0.040542513,0.000517168,78.39337389,12.50858416,0.173677068,335.8235704,53.58459758,0.39428154,762.3863992,121.6477103,0.052640172,101.785519,16.24107584,4787.747748,30005.61011,A,B
30037_3,L1408,El Centro,2023,CA_23,30037,3,56,Neg,0.028533948,0.00052105,54.76236413,8.832295694,0.25543566,490.2322112,79.06663485,0.468870336,899.8561188,145.1324363,0.035324964,67.79568371,10.93436222,5715.85263,35439.66528,A,B
30037_4,L1408,El Centro,2023,CA_23,30037,4,56,Neg,0.033036433,0.001039852,31.77031942,5.227292044,0.210293064,202.2336303,33.2742719,0.44874918,431.5509701,71.00472999,0.046359864,44.58313279,7.335433183,2696.298551,16387.50341,A,B
30037_5,L1408,El Centro,2023,CA_23,30037,5,56,Neg,0.025996802,0.00052071,49.92569805,7.785488197,0.242619948,465.9407798,72.65950368,0.424894356,815.9906437,127.2468042,0.031206816,59.93129708,9.345776309,5125.876637,32870.51021,A,B
30037_6,L1408,El Centro,2023,CA_23,30037,6,56,Neg,0.034653815,0.000527837,65.65244641,11.05843952,0.242566704,459.548177,77.40588504,0.469365732,889.2241306,149.7801194,0.043112412,81.67745207,13.75767718,5931.306093,35213.35491,A,B
30037_7,L1408,El Centro,2023,CA_23,30037,7,56,Neg,0.032772985,0.000526245,62.27709308,10.60422667,0.253276848,481.2911009,81.95180087,0.459493128,873.1550286,148.6763975,0.046355436,88.08724131,14.99904745,5885.557476,34565.02978,A,B
30037_8,L1408,El Centro,2023,CA_23,30037,8,56,Neg,0.03731216,0.000527559,70.72598777,11.19483471,0.235490436,446.3771015,70.65462113,0.457854768,867.8733953,137.3709936,0.04045788,76.68876713,12.13865086,5387.351048,34035.85083,A,B
30037_9,L1408,El Centro,2023,CA_23,30037,9,56,Neg,0.035148934,0.00053245,66.01356304,10.34451667,0.199772892,375.1954582,58.79421583,0.446608404,838.7796918,131.439209,0.039604572,74.38174114,11.65583444,5076.744579,32397.26021,A,B
30037_10,L1408,El Centro,2023,CA_23,30037,10,56,Neg,0.037166802,0.000528275,70.35497012,11.89826701,0.245363256,464.4608546,78.54852688,0.44897112,849.8807583,143.7298341,0.044308728,83.87429319,14.18462311,5936.195332,35100.98109,A,B
30046_1,L1408,El Centro,2023,CA_23,30046,1,60,Neg,0.029856705,0.000522336,57.15995576,10.14558875,0.289352196,553.9579387,98.32459379,0.521769168,998.914737,177.3020637,0.03908628,74.82975902,13.28188504,6894.212627,38841.79602,A,B
30046_2,L1408,El Centro,2023,CA_23,30046,2,60,Neg,0.042857612,0.000526281,81.43489556,13.01850371,0.31969782,607.4663812,97.11197251,0.626690952,1190.792245,190.3647466,0.061364736,116.6007767,18.64026022,7308.490122,45716.93821,A,B
